#,Equation,activationEnergy,chemicalComposition,facet,reactionEnergy,,,,,,,868,CH4(g) + 5* -> C* + 4H*,,Co6La6,101,-1.537149169
8890,CH4(g) + 5* -> C* + 4H*,,Au3Ti9,111,-3.253787348,,,,,,,48441,CH4(g) + 5* -> C* + 4H*,,Co6Pd6,101,1.513585744
82173,CH4(g) + 5* -> C* + 4H*,,Au3Tl9,111,8.079452394,,,,,,,48449,CH4(g) + 5* -> C* + 4H*,,Nb6Zn6,101,-1.134630624
8542,CH4(g) + 5* -> C* + 4H*,,Au3V9,111,-3.06913702,,,,,,,48472,CH4(g) + 5* -> C* + 4H*,,Cd6Hf6,101,-1.554736703
43514,CH4(g) + 5* -> C* + 4H*,,Au3W9,111,-3.223142568,,,,,,,48480,CH4(g) + 5* -> C* + 4H*,,Hf6Ir6,101,0.519370214
87772,CH4(g) + 5* -> C* + 4H*,,Au3Y9,111,-2.575484148,,,,,,,48485,CH4(g) + 5* -> C* + 4H*,,Hf6Nb6,101,-2.698802466
75197,CH4(g) + 5* -> C* + 4H*,,Au3Zn9,111,6.447923669,,,,,,,48492,CH4(g) + 5* -> C* + 4H*,,Al6Au6,101,4.417491703
61739,CH4(g) + 5* -> C* + 4H*,,Au3Zr9,111,-3.107418947,,,,,,,48547,CH4(g) + 5* -> C* + 4H*,,Ru6Ta6,101,-0.766507676
56641,CH4(g) + 5* -> C* + 4H*,,Au9Bi3,111,5.464669293,,,,,,,48600,CH4(g) + 5* -> C* + 4H*,,Co6Zr6,101,-1.947039006
17154,CH4(g) + 5* -> C* + 4H*,,Au9Cd3,111,6.485091154,,,,,,,48702,CH4(g) + 5* -> C* + 4H*,,Co6Hg6,101,1.436574942
73068,CH4(g) + 5* -> C* + 4H*,,Au9Cr3,111,2.299088734,,,,,,,48703,CH4(g) + 5* -> C* + 4H*,,Cu6La6,101,0.166235432
16383,CH4(g) + 5* -> C* + 4H*,,Au9Cu3,111,5.805189557,,,,,,,48719,CH4(g) + 5* -> C* + 4H*,,Hf6La6,101,-2.659267591
69893,CH4(g) + 5* -> C* + 4H*,,Au9Fe3,111,4.508635553,,,,,,,48739,CH4(g) + 5* -> C* + 4H*,,Ta6Tc6,101,-1.895596702
69890,CH4(g) + 5* -> C* + 4H*,,Au9Hf3,111,3.192111114,,,,,,,48750,CH4(g) + 5* -> C* + 4H*,,Rh6Ta6,101,-1.353720904
17963,CH4(g) + 5* -> C* + 4H*,,Au9In3,111,6.137232387,,,,,,,48757,CH4(g) + 5* -> C* + 4H*,,Ir6Os6,101,0.894475875
69964,CH4(g) + 5* -> C* + 4H*,,Au9Ir3,111,0.555111687,,,,,,,48781,CH4(g) + 5* -> C* + 4H*,,Cr6Re6,101,-1.793466391
70493,CH4(g) + 5* -> C* + 4H*,,Au9La3,111,4.486855289,,,,,,,48804,CH4(g) + 5* -> C* + 4H*,,Au6Re6,101,7.724546832
70611,CH4(g) + 5* -> C* + 4H*,,Au9Mn3,111,5.417197809,,,,,,,48852,CH4(g) + 5* -> C* + 4H*,,Re6Sc6,101,-1.960917765
45228,CH4(g) + 5* -> C* + 4H*,,Au9Mo3,111,1.461760983,,,,,,,48988,CH4(g) + 5* -> C* + 4H*,,La6Ta6,101,-2.868807764
71799,CH4(g) + 5* -> C* + 4H*,,Au9Nb3,111,2.355037516,,,,,,,48989,CH4(g) + 5* -> C* + 4H*,,Au6Mo6,101,-0.312248045
61141,CH4(g) + 5* -> C* + 4H*,,Au9Os3,111,-0.082350083,,,,,,,48999,CH4(g) + 5* -> C* + 4H*,,Bi6Ru6,101,2.230596592
18518,CH4(g) + 5* -> C* + 4H*,,Au9Pb3,111,5.419068456,,,,,,,49016,CH4(g) + 5* -> C* + 4H*,,La6W6,101,-1.49958848
71801,CH4(g) + 5* -> C* + 4H*,,Au9Pd3,111,4.925831102,,,,,,,49043,CH4(g) + 5* -> C* + 4H*,,Ir6Mn6,101,3.109994096
71263,CH4(g) + 5* -> C* + 4H*,,Au9Pt3,111,2.698235925,,,,,,,49060,CH4(g) + 5* -> C* + 4H*,,Cu6W6,101,-1.335355669
70632,CH4(g) + 5* -> C* + 4H*,,Au9Re3,111,-0.022085576,,,,,,,49132,CH4(g) + 5* -> C* + 4H*,,Ir6V6,101,-1.073593857
70610,CH4(g) + 5* -> C* + 4H*,,Au9Rh3,111,2.588267376,,,,,,,49147,CH4(g) + 5* -> C* + 4H*,,Cu6Re6,101,-0.937973545
59873,CH4(g) + 5* -> C* + 4H*,,Au9Ru3,111,1.499251739,,,,,,,49457,CH4(g) + 5* -> C* + 4H*,,Mo6Nb6,101,-2.240169829
71147,CH4(g) + 5* -> C* + 4H*,,Au9Sc3,111,4.917695715,,,,,,,49458,CH4(g) + 5* -> C* + 4H*,,Cu6Rh6,101,0.696698639
71148,CH4(g) + 5* -> C* + 4H*,,Au9Ta3,111,1.258975763,,,,,,,49462,CH4(g) + 5* -> C* + 4H*,,Cr6Nb6,101,-3.004404131
71285,CH4(g) + 5* -> C* + 4H*,,Au9Tc3,111,1.148717957,,,,,,,49473,CH4(g) + 5* -> C* + 4H*,,Bi6La6,101,1.794711448
70494,CH4(g) + 5* -> C* + 4H*,,Au9Ti3,111,3.76365317,,,,,,,49527,CH4(g) + 5* -> C* + 4H*,,Tc6V6,101,-1.56471743
72362,CH4(g) + 5* -> C* + 4H*,,Au9V3,111,2.844544325,,,,,,,49540,CH4(g) + 5* -> C* + 4H*,,Cr6Mo6,101,-2.007802707
69915,CH4(g) + 5* -> C* + 4H*,,Au9W3,111,0.489432386,,,,,,,49586,CH4(g) + 5* -> C* + 4H*,,Ag6Sc6,101,-1.427162116
69889,CH4(g) + 5* -> C* + 4H*,,Au9Y3,111,4.718367022,,,,,,,49603,CH4(g) + 5* -> C* + 4H*,,Ru6Sn6,101,2.324299945
16839,CH4(g) + 5* -> C* + 4H*,,Au9Zn3,111,7.451813662,,,,,,,49806,CH4(g) + 5* -> C* + 4H*,,Sn6Y6,101,1.300696393
71719,CH4(g) + 5* -> C* + 4H*,,Au9Zr3,111,3.733602006,,,,,,,49807,CH4(g) + 5* -> C* + 4H*,,Ti6V6,101,-2.818172821
58659,CH4(g) + 5* -> C* + 4H*,,Bi3Cd9,111,7.01695425,,,,,,,49820,CH4(g) + 5* -> C* + 4H*,,Re6Zr6,101,-3.778030441
57146,CH4(g) + 5* -> C* + 4H*,,Bi3Cu9,111,4.347654502,,,,,,,49828,CH4(g) + 5* -> C* + 4H*,,Ni6W6,101,-0.800059584
62256,CH4(g) + 5* -> C* + 4H*,,Bi3Pd9,111,2.833840727,,,,,,,49829,CH4(g) + 5* -> C* + 4H*,,Hg6Zr6,101,-0.581830953
61395,CH4(g) + 5* -> C* + 4H*,,Bi3Pt9,111,1.204215983,,,,,,,49830,CH4(g) + 5* -> C* + 4H*,,Os6Sn6,101,0.641223471
62896,CH4(g) + 5* -> C* + 4H*,,Bi3Rh9,111,0.160853565,,,,,,,49831,CH4(g) + 5* -> C* + 4H*,,La6Y6,101,-1.78149107
60191,CH4(g) + 5* -> C* + 4H*,,Bi3Ru9,111,-0.69872167,,,,,,,49834,CH4(g) + 5* -> C* + 4H*,,Re6Ti6,101,-3.275011819
62776,CH4(g) + 5* -> C* + 4H*,,Bi9Cd3,111,8.822235145,,,,,,,49835,CH4(g) + 5* -> C* + 4H*,,Al6Hf6,101,-1.061784117
62492,CH4(g) + 5* -> C* + 4H*,,Bi9Cu3,111,8.977769972,,,,,,,49836,CH4(g) + 5* -> C* + 4H*,,Ga6Ir6,101,1.751043844
59070,CH4(g) + 5* -> C* + 4H*,,Bi9Hf3,111,2.67416732,,,,,,,49837,CH4(g) + 5* -> C* + 4H*,,Nb6Sn6,101,1.668813627
57666,CH4(g) + 5* -> C* + 4H*,,Bi9Nb3,111,7.472136756,,,,,,,49838,CH4(g) + 5* -> C* + 4H*,,Al6W6,101,-0.729750947
62376,CH4(g) + 5* -> C* + 4H*,,Bi9Pd3,111,6.415774915,,,,,,,49839,CH4(g) + 5* -> C* + 4H*,,Bi6Sc6,101,1.61927299
60865,CH4(g) + 5* -> C* + 4H*,,Bi9Pt3,111,9.07249416,,,,,,,49846,CH4(g) + 5* -> C* + 4H*,,Cd6Pt6,101,2.262874736
62707,CH4(g) + 5* -> C* + 4H*,,Bi9Re3,111,10.03392365,,,,,,,49941,CH4(g) + 5* -> C* + 4H*,,Re6V6,101,-2.331769334
62612,CH4(g) + 5* -> C* + 4H*,,Bi9Rh3,111,4.401690597,,,,,,,50113,CH4(g) + 5* -> C* + 4H*,,Os6Ta6,101,-0.715298573
62809,CH4(g) + 5* -> C* + 4H*,,Bi9Ru3,111,1.399238474,,,,,,,50122,CH4(g) + 5* -> C* + 4H*,,Fe6Rh6,101,7.465160165
58087,CH4(g) + 5* -> C* + 4H*,,Bi9W3,111,-1.458111392,,,,,,,50123,CH4(g) + 5* -> C* + 4H*,,Pt6Ta6,101,-0.615672934
58737,CH4(g) + 5* -> C* + 4H*,,Cd12,111,8.721182541,,,,,,,50356,CH4(g) + 5* -> C* + 4H*,,Hf6Sc6,101,-2.925831804
18203,CH4(g) + 5* -> C* + 4H*,,Cd3Co9,111,-0.143863593,,,,,,,50357,CH4(g) + 5* -> C* + 4H*,,Sc6Y6,101,-2.820152449
7014,CH4(g) + 5* -> C* + 4H*,,Cd3Cr9,111,-1.649420346,,,,,,,50368,CH4(g) + 5* -> C* + 4H*,,Co6Re6,101,-0.599051269
71922,CH4(g) + 5* -> C* + 4H*,,Cd3Cu9,111,4.191543201,,,,,,,50374,CH4(g) + 5* -> C* + 4H*,,Nb6V6,101,-2.584652616
16465,CH4(g) + 5* -> C* + 4H*,,Cd3Fe9,111,5.054691972,,,,,,,50375,CH4(g) + 5* -> C* + 4H*,,Au6Y6,101,-0.438542064
77148,CH4(g) + 5* -> C* + 4H*,,Cd3Ga9,111,5.970785114,,,,,,,50376,CH4(g) + 5* -> C* + 4H*,,Al6Mo6,101,0.187127789
10199,CH4(g) + 5* -> C* + 4H*,,Cd3Hf9,111,-3.405429723,,,,,,,50377,CH4(g) + 5* -> C* + 4H*,,Ta6V6,101,-3.288862686
74582,CH4(g) + 5* -> C* + 4H*,,Cd3Hg9,111,10.11778695,,,,,,,50379,CH4(g) + 5* -> C* + 4H*,,Ir6Pt6,101,0.130660086
59869,CH4(g) + 5* -> C* + 4H*,,Cd3In9,111,6.995930599,,,,,,,50380,CH4(g) + 5* -> C* + 4H*,,Cr6Tc6,101,-1.435070561
17644,CH4(g) + 5* -> C* + 4H*,,Cd3Ir9,111,-0.94206464,,,,,,,50381,CH4(g) + 5* -> C* + 4H*,,Ir6Sc6,101,-1.433327264
1257,CH4(g) + 5* -> C* + 4H*,,Cd3La9,111,-1.021196569,,,,,,,50382,CH4(g) + 5* -> C* + 4H*,,Os6Pb6,101,-0.228069221
12413,CH4(g) + 5* -> C* + 4H*,,Cd3Mo9,111,-2.454190493,,,,,,,50384,CH4(g) + 5* -> C* + 4H*,,Bi6W6,101,-1.923126187
3713,CH4(g) + 5* -> C* + 4H*,,Cd3Nb9,111,-3.452903656,,,,,,,50399,CH4(g) + 5* -> C* + 4H*,,Re6Zn6,101,-0.617943316
15651,CH4(g) + 5* -> C* + 4H*,,Cd3Ni9,111,-0.183448402,,,,,,,50468,CH4(g) + 5* -> C* + 4H*,,Sc6V6,101,-2.864538026
43278,CH4(g) + 5* -> C* + 4H*,,Cd3Os9,111,-1.238493483,,,,,,,50594,CH4(g) + 5* -> C* + 4H*,,Fe6La6,101,-1.26326455
79793,CH4(g) + 5* -> C* + 4H*,,Cd3Pb9,111,7.883556825,,,,,,,50745,CH4(g) + 5* -> C* + 4H*,,Ag6Ru6,101,1.229501073
17153,CH4(g) + 5* -> C* + 4H*,,Cd3Pd9,111,1.516854783,,,,,,,50770,CH4(g) + 5* -> C* + 4H*,,Au6Sc6,101,-0.475359474
15815,CH4(g) + 5* -> C* + 4H*,,Cd3Pt9,111,0.676106833,,,,,,,50779,CH4(g) + 5* -> C* + 4H*,,Fe6Pb6,101,3.809511155
14243,CH4(g) + 5* -> C* + 4H*,,Cd3Re9,111,-1.499168744,,,,,,,50782,CH4(g) + 5* -> C* + 4H*,,Cr6Cu6,101,-0.678013943
59313,CH4(g) + 5* -> C* + 4H*,,Cd3Rh9,111,-0.520094854,,,,,,,50783,CH4(g) + 5* -> C* + 4H*,,Cd6Mn6,101,5.042287118
15119,CH4(g) + 5* -> C* + 4H*,,Cd3Ru9,111,-1.042004434,,,,,,,50784,CH4(g) + 5* -> C* + 4H*,,Cu6Os6,101,0.545733691
3840,CH4(g) + 5* -> C* + 4H*,,Cd3Sc9,111,-3.25729816,,,,,,,50786,CH4(g) + 5* -> C* + 4H*,,Os6Zr6,101,-2.847272266
79014,CH4(g) + 5* -> C* + 4H*,,Cd3Sn9,111,7.57239914,,,,,,,50787,CH4(g) + 5* -> C* + 4H*,,Ni6Sn6,101,5.377924708
11721,CH4(g) + 5* -> C* + 4H*,,Cd3Ta9,111,-3.759769017,,,,,,,50799,CH4(g) + 5* -> C* + 4H*,,La6Zn6,101,0.151225905
13639,CH4(g) + 5* -> C* + 4H*,,Cd3Tc9,111,-1.282577285,,,,,,,50845,CH4(g) + 5* -> C* + 4H*,,In6La6,101,1.567296934
8998,CH4(g) + 5* -> C* + 4H*,,Cd3Ti9,111,-3.450375855,,,,,,,50931,CH4(g) + 5* -> C* + 4H*,,Hf6Mo6,101,-3.185828005
48125,CH4(g) + 5* -> C* + 4H*,,Cd3Tl9,111,8.64238436,,,,,,,50939,CH4(g) + 5* -> C* + 4H*,,Ni6Pb6,101,2.653965181
11372,CH4(g) + 5* -> C* + 4H*,,Cd3V9,111,-3.247661929,,,,,,,51129,CH4(g) + 5* -> C* + 4H*,,Hf6Pt6,101,-1.295838209
11439,CH4(g) + 5* -> C* + 4H*,,Cd3W9,111,-3.207464593,,,,,,,51146,CH4(g) + 5* -> C* + 4H*,,Re6Ta6,101,-2.701908102
88148,CH4(g) + 5* -> C* + 4H*,,Cd3Y9,111,-2.678817338,,,,,,,51148,CH4(g) + 5* -> C* + 4H*,,Pt6Zn6,101,2.955242412
72512,CH4(g) + 5* -> C* + 4H*,,Cd3Zn9,111,5.567296755,,,,,,,51149,CH4(g) + 5* -> C* + 4H*,,Cr6Ta6,101,-3.291344772
6475,CH4(g) + 5* -> C* + 4H*,,Cd3Zr9,111,-3.213060342,,,,,,,51150,CH4(g) + 5* -> C* + 4H*,,Au6Pd6,101,2.835402797
73924,CH4(g) + 5* -> C* + 4H*,,Cd9Cr3,111,1.243932222,,,,,,,51171,CH4(g) + 5* -> C* + 4H*,,Pt6Rh6,101,0.725934278
74524,CH4(g) + 5* -> C* + 4H*,,Cd9Cu3,111,6.888852579,,,,,,,51172,CH4(g) + 5* -> C* + 4H*,,La6Pt6,101,2.249252445
74522,CH4(g) + 5* -> C* + 4H*,,Cd9Fe3,111,3.940330019,,,,,,,51173,CH4(g) + 5* -> C* + 4H*,,Co6Sn6,101,3.41697048
18156,CH4(g) + 5* -> C* + 4H*,,Cd9Ga3,111,7.073196643,,,,,,,51174,CH4(g) + 5* -> C* + 4H*,,In6Ru6,101,0.101010289
73502,CH4(g) + 5* -> C* + 4H*,,Cd9Hf3,111,1.730822929,,,,,,,51175,CH4(g) + 5* -> C* + 4H*,,Cu6Tc6,101,-0.042326083
18157,CH4(g) + 5* -> C* + 4H*,,Cd9In3,111,7.412487633,,,,,,,51176,CH4(g) + 5* -> C* + 4H*,,Sc6Sn6,101,1.27309507
73928,CH4(g) + 5* -> C* + 4H*,,Cd9Ir3,111,0.975716686,,,,,,,51177,CH4(g) + 5* -> C* + 4H*,,Ag6Ga6,101,6.377440062
73095,CH4(g) + 5* -> C* + 4H*,,Cd9La3,111,3.779132094,,,,,,,51178,CH4(g) + 5* -> C* + 4H*,,Re6W6,101,-2.232729693
73930,CH4(g) + 5* -> C* + 4H*,,Cd9Mn3,111,4.541664051,,,,,,,51179,CH4(g) + 5* -> C* + 4H*,,Cu6V6,101,-0.509019276
74708,CH4(g) + 5* -> C* + 4H*,,Cd9Mo3,111,0.383292478,,,,,,,51180,CH4(g) + 5* -> C* + 4H*,,In6Pb6,101,7.860069727
74914,CH4(g) + 5* -> C* + 4H*,,Cd9Nb3,111,0.840357875,,,,,,,51181,CH4(g) + 5* -> C* + 4H*,,Cd6Ti6,101,-1.274872926
73929,CH4(g) + 5* -> C* + 4H*,,Cd9Ni3,111,6.190016622,,,,,,,51182,CH4(g) + 5* -> C* + 4H*,,Ga6La6,101,-0.25725275
73927,CH4(g) + 5* -> C* + 4H*,,Cd9Os3,111,-0.817333915,,,,,,,51221,CH4(g) + 5* -> C* + 4H*,,Pd6Sn6,101,6.597267771
18146,CH4(g) + 5* -> C* + 4H*,,Cd9Pb3,111,7.038899007,,,,,,,51661,CH4(g) + 5* -> C* + 4H*,,Bi6Hf6,101,1.008900289
73931,CH4(g) + 5* -> C* + 4H*,,Cd9Pd3,111,7.184481815,,,,,,,51675,CH4(g) + 5* -> C* + 4H*,,Al6Re6,101,0.946833571
74523,CH4(g) + 5* -> C* + 4H*,,Cd9Pt3,111,8.37321629,,,,,,,51676,CH4(g) + 5* -> C* + 4H*,,Ga6W6,101,1.161113287
74519,CH4(g) + 5* -> C* + 4H*,,Cd9Re3,111,-1.371845047,,,,,,,51677,CH4(g) + 5* -> C* + 4H*,,Ir6Y6,101,-1.733903938
74521,CH4(g) + 5* -> C* + 4H*,,Cd9Rh3,111,3.461563951,,,,,,,51678,CH4(g) + 5* -> C* + 4H*,,Sc6Ta6,101,-3.147735061
74520,CH4(g) + 5* -> C* + 4H*,,Cd9Ru3,111,1.138406203,,,,,,,51679,CH4(g) + 5* -> C* + 4H*,,Al6Zr6,101,-1.034698177
72535,CH4(g) + 5* -> C* + 4H*,,Cd9Sc3,111,3.612114878,,,,,,,51680,CH4(g) + 5* -> C* + 4H*,,Rh6Zr6,101,-0.094359419
74255,CH4(g) + 5* -> C* + 4H*,,Cd9Ta3,111,0.422838102,,,,,,,51707,CH4(g) + 5* -> C* + 4H*,,Ir6Ni6,101,0.54015114
73926,CH4(g) + 5* -> C* + 4H*,,Cd9Tc3,111,0.270002235,,,,,,,51731,CH4(g) + 5* -> C* + 4H*,,Cr6Zr6,101,-3.761550138
73717,CH4(g) + 5* -> C* + 4H*,,Cd9Ti3,111,2.301269319,,,,,,,51770,CH4(g) + 5* -> C* + 4H*,,Ga6In6,101,6.412137434
18171,CH4(g) + 5* -> C* + 4H*,,Cd9Tl3,111,7.408772327,,,,,,,51837,CH4(g) + 5* -> C* + 4H*,,La6Zr6,101,-2.3595693
73720,CH4(g) + 5* -> C* + 4H*,,Cd9V3,111,1.565143697,,,,,,,51971,CH4(g) + 5* -> C* + 4H*,,Bi6Tc6,101,0.966355154
73925,CH4(g) + 5* -> C* + 4H*,,Cd9W3,111,-0.700778714,,,,,,,52074,CH4(g) + 5* -> C* + 4H*,,In6Ta6,101,-0.794495264
72513,CH4(g) + 5* -> C* + 4H*,,Cd9Y3,111,3.672838578,,,,,,,52075,CH4(g) + 5* -> C* + 4H*,,Cd6Cu6,101,4.315975282
43519,CH4(g) + 5* -> C* + 4H*,,Cd9Zn3,111,6.436802376,,,,,,,52076,CH4(g) + 5* -> C* + 4H*,,Cu6Ni6,101,1.312779609
73216,CH4(g) + 5* -> C* + 4H*,,Cd9Zr3,111,1.983621447,,,,,,,52077,CH4(g) + 5* -> C* + 4H*,,Au6Ti6,101,-0.365990528
43367,CH4(g) + 5* -> C* + 4H*,,Co12,111,0.312127906,,,,,,,52116,CH4(g) + 5* -> C* + 4H*,,Hf6Ta6,101,-3.184933839
69572,CH4(g) + 5* -> C* + 4H*,,Co3Ni9,111,1.257224031,,,,,,,52117,CH4(g) + 5* -> C* + 4H*,,Pd6Rh6,101,0.352201567
13848,CH4(g) + 5* -> C* + 4H*,,Co3Os9,111,0.571998119,,,,,,,52118,CH4(g) + 5* -> C* + 4H*,,Cu6Mn6,101,7.436086978
72286,CH4(g) + 5* -> C* + 4H*,,Co3Pd9,111,1.844776449,,,,,,,52119,CH4(g) + 5* -> C* + 4H*,,Ti6W6,101,-2.655701675
14085,CH4(g) + 5* -> C* + 4H*,,Co3Re9,111,-1.216435935,,,,,,,52120,CH4(g) + 5* -> C* + 4H*,,Cr6W6,101,-2.21986143
17517,CH4(g) + 5* -> C* + 4H*,,Co9Cu3,111,0.67372883,,,,,,,52121,CH4(g) + 5* -> C* + 4H*,,In6W6,101,-0.176032347
63647,CH4(g) + 5* -> C* + 4H*,,Co9Fe3,111,3.740202671,,,,,,,52122,CH4(g) + 5* -> C* + 4H*,,La6V6,101,-2.579564767
68660,CH4(g) + 5* -> C* + 4H*,,Co9Hf3,111,-1.620307022,,,,,,,52123,CH4(g) + 5* -> C* + 4H*,,Pb6Sc6,101,0.885539929
18528,CH4(g) + 5* -> C* + 4H*,,Co9Hg3,111,0.903059298,,,,,,,52124,CH4(g) + 5* -> C* + 4H*,,Pb6Rh6,101,4.489308259
19236,CH4(g) + 5* -> C* + 4H*,,Co9In3,111,0.134845332,,,,,,,52125,CH4(g) + 5* -> C* + 4H*,,Ag6Tl6,101,7.268349069
68665,CH4(g) + 5* -> C* + 4H*,,Co9Ir3,111,0.980464529,,,,,,,52126,CH4(g) + 5* -> C* + 4H*,,Pt6Sc6,101,1.220444036
68218,CH4(g) + 5* -> C* + 4H*,,Co9La3,111,-0.795183441,,,,,,,52147,CH4(g) + 5* -> C* + 4H*,,Al6Mn6,101,0.180308616
69687,CH4(g) + 5* -> C* + 4H*,,Co9Nb3,111,-0.957376214,,,,,,,52521,CH4(g) + 5* -> C* + 4H*,,Ga6Rh6,101,3.660323518
68666,CH4(g) + 5* -> C* + 4H*,,Co9Ni3,111,0.967746336,,,,,,,52615,CH4(g) + 5* -> C* + 4H*,,Co6Tl6,101,1.272330839
69688,CH4(g) + 5* -> C* + 4H*,,Co9Os3,111,0.024925355,,,,,,,52617,CH4(g) + 5* -> C* + 4H*,,Ir6Nb6,101,-1.304967629
61155,CH4(g) + 5* -> C* + 4H*,,Co9Pd3,111,0.994719892,,,,,,,52657,CH4(g) + 5* -> C* + 4H*,,Pb6Pt6,101,2.237664614
63561,CH4(g) + 5* -> C* + 4H*,,Co9Pt3,111,1.343173908,,,,,,,52658,CH4(g) + 5* -> C* + 4H*,,Ga6Y6,101,-0.024125749
68663,CH4(g) + 5* -> C* + 4H*,,Co9Re3,111,-0.043211678,,,,,,,52659,CH4(g) + 5* -> C* + 4H*,,Ni6Ru6,101,0.177404073
69280,CH4(g) + 5* -> C* + 4H*,,Co9Rh3,111,1.106824263,,,,,,,52660,CH4(g) + 5* -> C* + 4H*,,Ag6Pb6,101,7.323642737
68664,CH4(g) + 5* -> C* + 4H*,,Co9Ru3,111,0.464259135,,,,,,,52661,CH4(g) + 5* -> C* + 4H*,,Os6V6,101,-1.081201752
68658,CH4(g) + 5* -> C* + 4H*,,Co9Sc3,111,-1.777140786,,,,,,,52662,CH4(g) + 5* -> C* + 4H*,,Cu6Y6,101,-1.111864628
20244,CH4(g) + 5* -> C* + 4H*,,Co9Sn3,111,10.40793976,,,,,,,52663,CH4(g) + 5* -> C* + 4H*,,Ag6Rh6,101,0.72455847
69166,CH4(g) + 5* -> C* + 4H*,,Co9Ta3,111,-0.917908006,,,,,,,52683,CH4(g) + 5* -> C* + 4H*,,Hf6Zr6,101,-2.883880013
69167,CH4(g) + 5* -> C* + 4H*,,Co9Tc3,111,0.096792253,,,,,,,52684,CH4(g) + 5* -> C* + 4H*,,W6Zn6,101,-1.423845729
68661,CH4(g) + 5* -> C* + 4H*,,Co9Ti3,111,-1.177601209,,,,,,,52686,CH4(g) + 5* -> C* + 4H*,,Rh6Tl6,101,2.388824395
68662,CH4(g) + 5* -> C* + 4H*,,Co9V3,111,-0.336356787,,,,,,,52687,CH4(g) + 5* -> C* + 4H*,,Au6In6,101,6.275481592
59876,CH4(g) + 5* -> C* + 4H*,,Co9W3,111,-0.145437364,,,,,,,52688,CH4(g) + 5* -> C* + 4H*,,Ir6Tc6,101,-0.080704883
68204,CH4(g) + 5* -> C* + 4H*,,Co9Y3,111,-1.062198138,,,,,,,52689,CH4(g) + 5* -> C* + 4H*,,Au6Ta6,101,-1.060149801
17860,CH4(g) + 5* -> C* + 4H*,,Co9Zn3,111,-0.097715943,,,,,,,52690,CH4(g) + 5* -> C* + 4H*,,Cr6Mn6,101,-9.254027833
68659,CH4(g) + 5* -> C* + 4H*,,Co9Zr3,111,-1.61628654,,,,,,,52711,CH4(g) + 5* -> C* + 4H*,,Os6Zn6,101,0.75909203
62906,CH4(g) + 5* -> C* + 4H*,,Cr12,111,-2.536640034,,,,,,,52776,CH4(g) + 5* -> C* + 4H*,,Al6Ir6,101,1.377728147
70665,CH4(g) + 5* -> C* + 4H*,,Cr3Cu9,111,0.460861113,,,,,,,52845,CH4(g) + 5* -> C* + 4H*,,Ag6Sn6,101,7.259654624
63094,CH4(g) + 5* -> C* + 4H*,,Cr3Hf9,111,-3.504873726,,,,,,,53191,CH4(g) + 5* -> C* + 4H*,,Nb6Ti6,101,-2.671198966
73962,CH4(g) + 5* -> C* + 4H*,,Cr3Hg9,111,2.393763261,,,,,,,53218,CH4(g) + 5* -> C* + 4H*,,Hg6Rh6,101,0.798998612
77263,CH4(g) + 5* -> C* + 4H*,,Cr3In9,111,2.458790577,,,,,,,53219,CH4(g) + 5* -> C* + 4H*,,Au6Co6,101,2.374959243
43520,CH4(g) + 5* -> C* + 4H*,,Cr3Ir9,111,0.747285418,,,,,,,53221,CH4(g) + 5* -> C* + 4H*,,Ga6Nb6,101,0.454489023
1754,CH4(g) + 5* -> C* + 4H*,,Cr3La9,111,-1.830260128,,,,,,,53237,CH4(g) + 5* -> C* + 4H*,,Sc6Ti6,101,-3.026345214
64825,CH4(g) + 5* -> C* + 4H*,,Cr3Mo9,111,-2.5121004,,,,,,,53240,CH4(g) + 5* -> C* + 4H*,,Hg6Sc6,101,-0.472205811
64130,CH4(g) + 5* -> C* + 4H*,,Cr3Nb9,111,1.304564492,,,,,,,53241,CH4(g) + 5* -> C* + 4H*,,Co6Y6,101,-2.290095916
61153,CH4(g) + 5* -> C* + 4H*,,Cr3Os9,111,-0.478890559,,,,,,,53251,CH4(g) + 5* -> C* + 4H*,,Pt6Tl6,101,4.079243997
77851,CH4(g) + 5* -> C* + 4H*,,Cr3Pb9,111,1.944767536,,,,,,,53268,CH4(g) + 5* -> C* + 4H*,,Fe6Hf6,101,-2.737549164
71144,CH4(g) + 5* -> C* + 4H*,,Cr3Pd9,111,1.40331025,,,,,,,53291,CH4(g) + 5* -> C* + 4H*,,Cu6Mo6,101,-0.653784246
73714,CH4(g) + 5* -> C* + 4H*,,Cr3Pt9,111,1.438520692,,,,,,,53303,CH4(g) + 5* -> C* + 4H*,,Bi6Os6,101,0.884815018
66313,CH4(g) + 5* -> C* + 4H*,,Cr3Re9,111,-1.392515902,,,,,,,53544,CH4(g) + 5* -> C* + 4H*,,Sn6Tc6,101,1.086619403
68076,CH4(g) + 5* -> C* + 4H*,,Cr3Rh9,111,0.273158483,,,,,,,53582,CH4(g) + 5* -> C* + 4H*,,Cd6Rh6,101,-0.27665882
67819,CH4(g) + 5* -> C* + 4H*,,Cr3Ru9,111,-0.605762276,,,,,,,53612,CH4(g) + 5* -> C* + 4H*,,Nb6Zr6,101,-2.615004601
43513,CH4(g) + 5* -> C* + 4H*,,Cr3Sc9,111,-1.820751246,,,,,,,53613,CH4(g) + 5* -> C* + 4H*,,Co6Zn6,101,1.187627107
