Equation,activationEnergy,chemicalComposition,facet,reactionEnergy
H2O(g) - H2(g) + * -> O*,,Cu9Hg3,111,0.85989919
H2O(g) - H2(g) + * -> O*,,Cr3Pt9,111,2.12149894
H2O(g) - H2(g) + * -> O*,,Pd3Tc9,111,-0.9272018
H2O(g) - H2(g) + * -> O*,,Y9Zn3,111,-3.7081357
H2O(g) - H2(g) + * -> O*,,Pd3Tc9,111,-1.5116555
H2O(g) - H2(g) + * -> O*,,Ir9Re3,111,1.69530527
H2O(g) - H2(g) + * -> O*,,Ir9Re3,111,1.27933546
H2O(g) - H2(g) + * -> O*,,Ir9Re3,111,-0.0094232
H2O(g) - H2(g) + * -> O*,,In3Tc9,111,-0.8022232
H2O(g) - H2(g) + * -> O*,,Al3Co9,111,-0.3411269
H2O(g) - H2(g) + * -> O*,,Ir9Re3,111,0.04130525
H2O(g) - H2(g) + * -> O*,,In3Tc9,111,-1.1614176
H2O(g) - H2(g) + * -> O*,,Cr3Y9,111,-3.4814764
H2O(g) - H2(g) + * -> O*,,Pd9Rh3,111,1.55078221
H2O(g) - H2(g) + * -> O*,,Ga9Pd3,111,0.47102361
H2O(g) - H2(g) + * -> O*,,Pd9Rh3,111,1.68765071
H2O(g) - H2(g) + * -> O*,,Hg3Y9,111,-3.8588983
H2O(g) - H2(g) + * -> O*,,Ga9Pd3,111,0.36281319
H2O(g) - H2(g) + * -> O*,,Pd9Rh3,111,0.90170948
H2O(g) - H2(g) + * -> O*,,Hg3Y9,111,-3.8506388
H2O(g) - H2(g) + * -> O*,,Ga9Pd3,111,0.70881328
H2O(g) - H2(g) + * -> O*,,Mo3Zn9,111,1.00471014
H2O(g) - H2(g) + * -> O*,,Sn3V9,111,-0.6476477
H2O(g) - H2(g) + * -> O*,,Ir9Mo3,111,-0.58197
H2O(g) - H2(g) + * -> O*,,Pd9Rh3,111,0.97957227
H2O(g) - H2(g) + * -> O*,,Co9Hg3,111,-0.200581
H2O(g) - H2(g) + * -> O*,,Ag3Tl9,111,1.23284726
H2O(g) - H2(g) + * -> O*,,Sn3V9,111,3.28724987
H2O(g) - H2(g) + * -> O*,,Ag3Tl9,111,1.20655412
H2O(g) - H2(g) + * -> O*,,Sc3Tc9,111,-0.8493549
H2O(g) - H2(g) + * -> O*,,Ag3Os9,111,-0.5193167
H2O(g) - H2(g) + * -> O*,,Sc3Tc9,111,-1.4226052
H2O(g) - H2(g) + * -> O*,,Ag3Os9,111,-1.0014849
H2O(g) - H2(g) + * -> O*,,Sc3Tc9,111,-1.6566233
H2O(g) - H2(g) + * -> O*,,Au9Pt3,111,2.49001496
H2O(g) - H2(g) + * -> O*,,Al3La9,111,-3.0778941
H2O(g) - H2(g) + * -> O*,,Sc3Tc9,111,-1.4737179
H2O(g) - H2(g) + * -> O*,,Au9Pt3,111,3.07057759
H2O(g) - H2(g) + * -> O*,,Hg9Y3,111,1.99719843
H2O(g) - H2(g) + * -> O*,,Al3La9,111,-2.7105451
H2O(g) - H2(g) + * -> O*,,Au3Ga9,111,0.23047607
H2O(g) - H2(g) + * -> O*,,Sc9Ti3,111,-3.5945497
H2O(g) - H2(g) + * -> O*,,Au9Pt3,111,2.05786403
H2O(g) - H2(g) + * -> O*,,Hg9Y3,111,2.593757
H2O(g) - H2(g) + * -> O*,,Al3La9,111,-2.2611992
H2O(g) - H2(g) + * -> O*,,Pb3Zr9,111,-3.4508544
H2O(g) - H2(g) + * -> O*,,Au3Ga9,111,0.21530599
H2O(g) - H2(g) + * -> O*,,Mo3Pt9,111,2.34865781
H2O(g) - H2(g) + * -> O*,,Au9Pt3,111,2.17109727
H2O(g) - H2(g) + * -> O*,,Hf9W3,111,-3.5669434
H2O(g) - H2(g) + * -> O*,,La3Nb9,111,-1.4094378
H2O(g) - H2(g) + * -> O*,,Mo3Pt9,111,2.40007957
H2O(g) - H2(g) + * -> O*,,Cd3W9,111,-2.0483999
H2O(g) - H2(g) + * -> O*,,Ag9Cr3,111,-1.6539346
H2O(g) - H2(g) + * -> O*,,Ag3Cu9,111,0.63384755
H2O(g) - H2(g) + * -> O*,,In9Y3,111,0.8825577
H2O(g) - H2(g) + * -> O*,,Pd9Sn3,111,2.59963629
H2O(g) - H2(g) + * -> O*,,Ag3Cu9,111,0.66017865
H2O(g) - H2(g) + * -> O*,,In9Y3,111,1.05708594
H2O(g) - H2(g) + * -> O*,,Os9W3,111,0.36227645
H2O(g) - H2(g) + * -> O*,,Ag3Hg9,111,2.32715115
H2O(g) - H2(g) + * -> O*,,In9Y3,111,-0.8071743
H2O(g) - H2(g) + * -> O*,,Co3Re9,111,-1.1025447
H2O(g) - H2(g) + * -> O*,,Os9W3,111,-0.4159736
H2O(g) - H2(g) + * -> O*,,In9Y3,111,-0.8365275
H2O(g) - H2(g) + * -> O*,,Ga9Ti3,111,1.11956994
H2O(g) - H2(g) + * -> O*,,Co3Re9,111,-1.3446405
H2O(g) - H2(g) + * -> O*,,Os9W3,111,-0.5293592
H2O(g) - H2(g) + * -> O*,,Co3Re9,111,-0.506216
H2O(g) - H2(g) + * -> O*,,Hf9La3,111,-3.4836479
H2O(g) - H2(g) + * -> O*,,Co3Re9,111,-0.9549798
H2O(g) - H2(g) + * -> O*,,Al3Hf9,111,-3.6205367
H2O(g) - H2(g) + * -> O*,,Al9Pb3,111,-1.7150727
H2O(g) - H2(g) + * -> O*,,Hg9Os3,111,2.65220937
H2O(g) - H2(g) + * -> O*,,Al3Hf9,111,-3.3338027
H2O(g) - H2(g) + * -> O*,,Hf9Rh3,111,-3.8674574
H2O(g) - H2(g) + * -> O*,,Al9Pb3,111,-1.4432253
H2O(g) - H2(g) + * -> O*,,Nb9Pd3,111,-2.7943899
H2O(g) - H2(g) + * -> O*,,Au3Cr9,111,-2.1730811
H2O(g) - H2(g) + * -> O*,,Hg9Os3,111,2.83029576
H2O(g) - H2(g) + * -> O*,,Al3Hf9,111,-2.5509758
H2O(g) - H2(g) + * -> O*,,Nb9Pd3,111,-2.5722544
H2O(g) - H2(g) + * -> O*,,Cr3Mo9,111,-0.9831161
H2O(g) - H2(g) + * -> O*,,Al3Hf9,111,-2.4564165
H2O(g) - H2(g) + * -> O*,,Sc3W9,111,-1.2678765
H2O(g) - H2(g) + * -> O*,,Nb3Sn9,111,0.90298392
H2O(g) - H2(g) + * -> O*,,La9Mo3,111,-1.4127013
H2O(g) - H2(g) + * -> O*,,Pb3Ta9,111,-2.7088349
H2O(g) - H2(g) + * -> O*,,Cr9Mo3,111,-2.4063821
H2O(g) - H2(g) + * -> O*,,Pb3Ta9,111,-2.5113317
H2O(g) - H2(g) + * -> O*,,Cr9Mo3,111,-2.4803254
H2O(g) - H2(g) + * -> O*,,Al9Cr3,111,-1.3755383
H2O(g) - H2(g) + * -> O*,,Pt9W3,111,2.803172
H2O(g) - H2(g) + * -> O*,,Pt9W3,111,-1.6029294
H2O(g) - H2(g) + * -> O*,,Hf3Re9,111,-0.9690771
H2O(g) - H2(g) + * -> O*,,Hf3Re9,111,-1.3964786
H2O(g) - H2(g) + * -> O*,,Au3Co9,111,-0.1518303
H2O(g) - H2(g) + * -> O*,,Hf3Re9,111,-1.9232458
H2O(g) - H2(g) + * -> O*,,Nb3Zn9,111,-1.393782
H2O(g) - H2(g) + * -> O*,,Au3Co9,111,-0.1805475
H2O(g) - H2(g) + * -> O*,,Hf3Re9,111,-1.7455081
H2O(g) - H2(g) + * -> O*,,Ir9Sc3,111,0.74610268
H2O(g) - H2(g) + * -> O*,,Ir9Sc3,111,0.09324117
H2O(g) - H2(g) + * -> O*,,Cd3Zn9,111,-0.1422047
H2O(g) - H2(g) + * -> O*,,Ag9Ru3,111,2.15278999
H2O(g) - H2(g) + * -> O*,,Ag9Ru3,111,-0.0352624
H2O(g) - H2(g) + * -> O*,,Ir9Sc3,111,-0.38883
H2O(g) - H2(g) + * -> O*,,Cd3Zn9,111,0.40678583
H2O(g) - H2(g) + * -> O*,,Ag9Ru3,111,2.7706129
H2O(g) - H2(g) + * -> O*,,Pt3Ru9,111,-0.2883193
H2O(g) - H2(g) + * -> O*,,Ir9Sc3,111,-0.2304682
H2O(g) - H2(g) + * -> O*,,Cd3Zn9,111,0.26148643
H2O(g) - H2(g) + * -> O*,,Cd3Hg9,111,1.98652082
H2O(g) - H2(g) + * -> O*,,Ir9Ti3,111,-0.3993578
H2O(g) - H2(g) + * -> O*,,Pt3Ru9,111,-0.4771158
H2O(g) - H2(g) + * -> O*,,Co9Ta3,111,-1.196186
H2O(g) - H2(g) + * -> O*,,Ir9Ti3,111,-0.3729161
H2O(g) - H2(g) + * -> O*,,Pd9Pt3,111,1.4474282
H2O(g) - H2(g) + * -> O*,,Cu9Pd3,111,0.80994276
H2O(g) - H2(g) + * -> O*,,Pd9Pt3,111,1.78622068
H2O(g) - H2(g) + * -> O*,,Cu9Pd3,111,1.09839132
H2O(g) - H2(g) + * -> O*,,Mo3Y9,111,-3.4600464
H2O(g) - H2(g) + * -> O*,,Ir9Mn3,111,0.23199011
H2O(g) - H2(g) + * -> O*,,Cd9Fe3,111,1.28473923
H2O(g) - H2(g) + * -> O*,,Pd9Pt3,111,1.30340692
H2O(g) - H2(g) + * -> O*,,Cu9Pd3,111,1.20008053
H2O(g) - H2(g) + * -> O*,,Ta9V3,111,-3.2647806
H2O(g) - H2(g) + * -> O*,,Ir9Mn3,111,0.30058225
H2O(g) - H2(g) + * -> O*,,Al3Pb9,111,0.86921392
H2O(g) - H2(g) + * -> O*,,Cd9Ni3,111,1.28150271
H2O(g) - H2(g) + * -> O*,,Pd9Pt3,111,1.4324663
H2O(g) - H2(g) + * -> O*,,Cu9Pd3,111,1.24836006
H2O(g) - H2(g) + * -> O*,,Ta9V3,111,-3.0241912
H2O(g) - H2(g) + * -> O*,,Al3Pb9,111,0.96081274
H2O(g) - H2(g) + * -> O*,,Al9Nb3,111,-0.9093778
H2O(g) - H2(g) + * -> O*,,Ta9V3,111,-3.2973653
H2O(g) - H2(g) + * -> O*,,Al3Pb9,111,-0.5826727
H2O(g) - H2(g) + * -> O*,,Ir3La9,111,0.70652508
H2O(g) - H2(g) + * -> O*,,Ta9V3,111,-3.1082273
H2O(g) - H2(g) + * -> O*,,Al3Pb9,111,-0.516904
H2O(g) - H2(g) + * -> O*,,Ir9Ti3,111,1.15945326
H2O(g) - H2(g) + * -> O*,,Ir9Mn3,111,0.72570992
H2O(g) - H2(g) + * -> O*,,La9Ta3,111,-2.7697457
H2O(g) - H2(g) + * -> O*,,Ir9Ti3,111,0.46154126
H2O(g) - H2(g) + * -> O*,,Ir9Mn3,111,0.52562108
H2O(g) - H2(g) + * -> O*,,W3Zn9,111,-1.1290742
H2O(g) - H2(g) + * -> O*,,La3Re9,111,-0.0342066
H2O(g) - H2(g) + * -> O*,,La9Ta3,111,-2.6110509
H2O(g) - H2(g) + * -> O*,,Cu9Rh3,111,0.85117005
H2O(g) - H2(g) + * -> O*,,Nb3Sc9,111,-3.4569187
H2O(g) - H2(g) + * -> O*,,La3Re9,111,-1.6470619
H2O(g) - H2(g) + * -> O*,,La9Ta3,111,-2.9108016
H2O(g) - H2(g) + * -> O*,,Cu9Rh3,111,1.37612308
H2O(g) - H2(g) + * -> O*,,La9Ta3,111,-3.0579463
H2O(g) - H2(g) + * -> O*,,Cu9Rh3,111,0.7297787
H2O(g) - H2(g) + * -> O*,,W3Zn9,111,1.27166239
H2O(g) - H2(g) + * -> O*,,Mo9Ta3,111,-2.1103457
H2O(g) - H2(g) + * -> O*,,Cu9Rh3,111,0.6190734
H2O(g) - H2(g) + * -> O*,,W3Zn9,111,1.48693206
H2O(g) - H2(g) + * -> O*,,Mo9Ta3,111,-2.214088
H2O(g) - H2(g) + * -> O*,,Ga9Pb3,111,0.14288181
H2O(g) - H2(g) + * -> O*,,Nb3Pd9,111,2.12428226
H2O(g) - H2(g) + * -> O*,,Ga9Pb3,111,0.37514294
H2O(g) - H2(g) + * -> O*,,Cu9Re3,111,0.81787148
H2O(g) - H2(g) + * -> O*,,Ga9Pb3,111,0.19314191
H2O(g) - H2(g) + * -> O*,,Pd9Ru3,111,1.79733177
H2O(g) - H2(g) + * -> O*,,Cu9Re3,111,1.8128526
H2O(g) - H2(g) + * -> O*,,Pd9W3,111,2.34619627
H2O(g) - H2(g) + * -> O*,,Cd9Ta3,111,-2.1463921
H2O(g) - H2(g) + * -> O*,,Ga9Pb3,111,0.48086298
H2O(g) - H2(g) + * -> O*,,Pd9Ru3,111,1.868163
H2O(g) - H2(g) + * -> O*,,Cu9Re3,111,-1.2144427
H2O(g) - H2(g) + * -> O*,,Hf3V9,111,-2.6689538
H2O(g) - H2(g) + * -> O*,,Sn3Ta9,111,-2.6870915
H2O(g) - H2(g) + * -> O*,,Mo3Re9,111,-0.8385761
H2O(g) - H2(g) + * -> O*,,Pd9Ru3,111,0.3058233
H2O(g) - H2(g) + * -> O*,,Pt9Re3,111,2.19067396
H2O(g) - H2(g) + * -> O*,,Hf3V9,111,-2.5315329
H2O(g) - H2(g) + * -> O*,,Sn3Ta9,111,-2.4135123
H2O(g) - H2(g) + * -> O*,,Mo3Re9,111,-1.4177656
H2O(g) - H2(g) + * -> O*,,Pd9Ru3,111,0.2784964
H2O(g) - H2(g) + * -> O*,,Pt9Re3,111,2.47426188
H2O(g) - H2(g) + * -> O*,,Pb9Zr3,111,1.11570388
H2O(g) - H2(g) + * -> O*,,Mo3Re9,111,-1.081188
H2O(g) - H2(g) + * -> O*,,Mo3Re9,111,-1.4660004
H2O(g) - H2(g) + * -> O*,,Ag9Rh3,111,1.32372076
H2O(g) - H2(g) + * -> O*,,Ta3Tc9,111,-1.1710093
H2O(g) - H2(g) + * -> O*,,Ta3Tc9,111,-1.5383054
H2O(g) - H2(g) + * -> O*,,Ta3Tc9,111,-1.5397861
H2O(g) - H2(g) + * -> O*,,Ag9Mo3,111,1.89870479
H2O(g) - H2(g) + * -> O*,,Al9Pt3,111,-1.9515353
H2O(g) - H2(g) + * -> O*,,In9Re3,111,0.46387709
H2O(g) - H2(g) + * -> O*,,Ta3Tc9,111,-1.7181789
H2O(g) - H2(g) + * -> O*,,Ag9Mo3,111,2.74083916
H2O(g) - H2(g) + * -> O*,,Al9Pt3,111,-1.9685246
H2O(g) - H2(g) + * -> O*,,In9Zr3,111,1.26174629
H2O(g) - H2(g) + * -> O*,,Fe9Hf3,111,-0.8697511
H2O(g) - H2(g) + * -> O*,,In9Zr3,111,1.11350248
H2O(g) - H2(g) + * -> O*,,Al3Re9,111,-1.00688
H2O(g) - H2(g) + * -> O*,,In9Zr3,111,-0.6801526
H2O(g) - H2(g) + * -> O*,,Al3Cu9,111,1.22676374
H2O(g) - H2(g) + * -> O*,,Al3Re9,111,-1.3566442
H2O(g) - H2(g) + * -> O*,,In9Zr3,111,-0.6070894
H2O(g) - H2(g) + * -> O*,,In3Pt9,111,1.94864706
H2O(g) - H2(g) + * -> O*,,Hg3Zr9,111,-3.2490233
H2O(g) - H2(g) + * -> O*,,Hf9Mo3,111,-3.8364727
H2O(g) - H2(g) + * -> O*,,Co9Zn3,111,-0.2827634
H2O(g) - H2(g) + * -> O*,,In9Sn3,111,0.60796517
H2O(g) - H2(g) + * -> O*,,Al3Cu9,111,1.2882763
H2O(g) - H2(g) + * -> O*,,Al3Re9,111,-0.5885626
H2O(g) - H2(g) + * -> O*,,In3Pt9,111,1.77309255
H2O(g) - H2(g) + * -> O*,,Hf9Mo3,111,-3.65769
H2O(g) - H2(g) + * -> O*,,Al3Cu9,111,-0.098501
H2O(g) - H2(g) + * -> O*,,Al3Re9,111,-0.5733172
H2O(g) - H2(g) + * -> O*,,In3Pt9,111,1.31694853
H2O(g) - H2(g) + * -> O*,,Hf9Mo3,111,-3.0342773
H2O(g) - H2(g) + * -> O*,,Ag3Hf9,111,-3.826789
H2O(g) - H2(g) + * -> O*,,Au9Zn3,111,2.70396637
H2O(g) - H2(g) + * -> O*,,Pd9Zn3,111,1.54836257
H2O(g) - H2(g) + * -> O*,,In3Pt9,111,1.71139046
H2O(g) - H2(g) + * -> O*,,Hf9Mo3,111,-2.8722008
H2O(g) - H2(g) + * -> O*,,Hg3Zr9,111,-3.6437616
H2O(g) - H2(g) + * -> O*,,Ag9Nb3,111,1.77887361
H2O(g) - H2(g) + * -> O*,,Ag3Al9,111,-1.7891826
H2O(g) - H2(g) + * -> O*,,Tc9Ti3,111,-1.1910692
H2O(g) - H2(g) + * -> O*,,Fe3Zn9,111,0.72536638
H2O(g) - H2(g) + * -> O*,,Tc9Ti3,111,-1.5450635
H2O(g) - H2(g) + * -> O*,,Rh3Sn9,111,1.99741653
H2O(g) - H2(g) + * -> O*,,Co9Cu3,111,-0.2556401
H2O(g) - H2(g) + * -> O*,,Tc9Ti3,111,-1.6979113
H2O(g) - H2(g) + * -> O*,,Co9Cu3,111,-0.2596626
H2O(g) - H2(g) + * -> O*,,Tc9Ti3,111,-1.7750063
H2O(g) - H2(g) + * -> O*,,Co9Cu3,111,0.22085902
H2O(g) - H2(g) + * -> O*,,Co9Cu3,111,0.22418588
H2O(g) - H2(g) + * -> O*,,Nb3Pb9,111,-1.7494903
H2O(g) - H2(g) + * -> O*,,Pt3Tc9,111,0.03977474
H2O(g) - H2(g) + * -> O*,,La3Rh9,111,0.35088862
H2O(g) - H2(g) + * -> O*,,Pt3Tc9,111,2.46746475
H2O(g) - H2(g) + * -> O*,,La3Rh9,111,-0.307604
H2O(g) - H2(g) + * -> O*,,Ni3W9,111,-0.9476035
H2O(g) - H2(g) + * -> O*,,Cd9V3,111,-1.6802691
H2O(g) - H2(g) + * -> O*,,Hf9Re3,111,-0.3478824
H2O(g) - H2(g) + * -> O*,,La3Rh9,111,0.01408475
H2O(g) - H2(g) + * -> O*,,Au3In9,111,2.66135307
H2O(g) - H2(g) + * -> O*,,Ni3W9,111,1.81164319
H2O(g) - H2(g) + * -> O*,,Cd9Tl3,111,3.02977085
H2O(g) - H2(g) + * -> O*,,Mo3W9,111,-1.213959
H2O(g) - H2(g) + * -> O*,,In9Sn3,111,0.52694926
H2O(g) - H2(g) + * -> O*,,Au3Pb9,111,1.24620356
H2O(g) - H2(g) + * -> O*,,Pd3Zn9,111,0.45372819
H2O(g) - H2(g) + * -> O*,,Cu3Hg9,111,2.23553179
H2O(g) - H2(g) + * -> O*,,Hf9Pb3,111,-3.6688186
H2O(g) - H2(g) + * -> O*,,Ag9Sc3,111,1.68415078
H2O(g) - H2(g) + * -> O*,,Ru9Sn3,111,-0.2345048
H2O(g) - H2(g) + * -> O*,,Pd3Zn9,111,0.34823877
H2O(g) - H2(g) + * -> O*,,Os9Sn3,111,-0.1851567
H2O(g) - H2(g) + * -> O*,,Os9Sn3,111,-0.5615851
H2O(g) - H2(g) + * -> O*,,Mo3W9,111,-0.9130618
H2O(g) - H2(g) + * -> O*,,Co9Tc3,111,0.01366216
H2O(g) - H2(g) + * -> O*,,Mo9Os3,111,-0.706239
H2O(g) - H2(g) + * -> O*,,Mo9Os3,111,0.14928424
H2O(g) - H2(g) + * -> O*,,Sc3Y9,111,-1.1670114
H2O(g) - H2(g) + * -> O*,,Mn3W9,111,-1.0488718
H2O(g) - H2(g) + * -> O*,,Mn3W9,111,0.07374707
H2O(g) - H2(g) + * -> O*,,Ru9Ta3,111,0.70018809
H2O(g) - H2(g) + * -> O*,,Au9Cd3,111,2.42551582
H2O(g) - H2(g) + * -> O*,,Ru9Ta3,111,-0.4858772
H2O(g) - H2(g) + * -> O*,,Ag9Cu3,111,2.13930553
H2O(g) - H2(g) + * -> O*,,Au9Cd3,111,2.59055259
H2O(g) - H2(g) + * -> O*,,Ag9Cu3,111,2.23105279
H2O(g) - H2(g) + * -> O*,,Au9Cd3,111,1.97628022
H2O(g) - H2(g) + * -> O*,,Sn3W9,111,-1.5703998
H2O(g) - H2(g) + * -> O*,,In9Ta3,111,-1.3984288
H2O(g) - H2(g) + * -> O*,,Ag9Cu3,111,1.36886581
H2O(g) - H2(g) + * -> O*,,Au9Cd3,111,2.12405954
H2O(g) - H2(g) + * -> O*,,Sn3W9,111,-1.7554692
H2O(g) - H2(g) + * -> O*,,Ag9Cu3,111,1.44296948
H2O(g) - H2(g) + * -> O*,,Mo9Ti3,111,-1.9213157
H2O(g) - H2(g) + * -> O*,,La9W3,111,-1.8529176
H2O(g) - H2(g) + * -> O*,,Ni3Ta9,111,1.36466968
H2O(g) - H2(g) + * -> O*,,Hg9Nb3,111,-1.6248662
H2O(g) - H2(g) + * -> O*,,Mo9Ti3,111,-2.0536389
H2O(g) - H2(g) + * -> O*,,Cu3Pt9,111,3.28503391
H2O(g) - H2(g) + * -> O*,,Mo9Ti3,111,-2.5440456
H2O(g) - H2(g) + * -> O*,,La9V3,111,-2.1083024
H2O(g) - H2(g) + * -> O*,,Cu3Zr9,111,1.18794956
H2O(g) - H2(g) + * -> O*,,Ag3Pt9,111,1.83387502
H2O(g) - H2(g) + * -> O*,,Ru3Sn9,111,1.10607609
H2O(g) - H2(g) + * -> O*,,Hg3In9,111,0.25818392
H2O(g) - H2(g) + * -> O*,,Cd9Rh3,111,2.1068501
H2O(g) - H2(g) + * -> O*,,Cr9Rh3,111,-0.7764506
H2O(g) - H2(g) + * -> O*,,Cr9Rh3,111,1.53231207
H2O(g) - H2(g) + * -> O*,,Cu9Y3,111,1.11724146
H2O(g) - H2(g) + * -> O*,,Pb3Sn9,111,1.73064796
H2O(g) - H2(g) + * -> O*,,Nb3Y9,111,-1.7778548
H2O(g) - H2(g) + * -> O*,,Ni9Sc3,111,1.43288875
H2O(g) - H2(g) + * -> O*,,La3Y9,111,-3.6227417
H2O(g) - H2(g) + * -> O*,,Nb9W3,111,-1.1569278
H2O(g) - H2(g) + * -> O*,,Ga3La9,111,0.41553783
H2O(g) - H2(g) + * -> O*,,La3Y9,111,-3.420641
H2O(g) - H2(g) + * -> O*,,Ru3W9,111,-1.0517446
H2O(g) - H2(g) + * -> O*,,La9Sc3,111,-1.3360338
H2O(g) - H2(g) + * -> O*,,Fe9V3,111,-0.5391417
H2O(g) - H2(g) + * -> O*,,Pt3Re9,111,-0.2092604
H2O(g) - H2(g) + * -> O*,,La9Tc3,111,-3.0205752
H2O(g) - H2(g) + * -> O*,,Pt9Ta3,111,-1.3239877
H2O(g) - H2(g) + * -> O*,,Pt3Re9,111,2.82881315
H2O(g) - H2(g) + * -> O*,,La9Tc3,111,-2.6937175
H2O(g) - H2(g) + * -> O*,,Pd3Rh9,111,0.30441266
H2O(g) - H2(g) + * -> O*,,Ir3Pt9,111,1.36896295
H2O(g) - H2(g) + * -> O*,,Pd3Rh9,111,0.35254021
H2O(g) - H2(g) + * -> O*,,Au3Y9,111,1.83840341
H2O(g) - H2(g) + * -> O*,,Ir3Pt9,111,2.51022458
H2O(g) - H2(g) + * -> O*,,Al3Au9,111,1.10877015
H2O(g) - H2(g) + * -> O*,,Hg9Ir3,111,1.71534632
H2O(g) - H2(g) + * -> O*,,Pd3Rh9,111,0.80995092
H2O(g) - H2(g) + * -> O*,,Ir9Tc3,111,0.13176174
H2O(g) - H2(g) + * -> O*,,Nb9Y3,111,-1.3294278
H2O(g) - H2(g) + * -> O*,,Pd3Rh9,111,0.83702407
H2O(g) - H2(g) + * -> O*,,Nb9Y3,111,1.17948356
H2O(g) - H2(g) + * -> O*,,La3Tl9,111,1.28860978
H2O(g) - H2(g) + * -> O*,,La3Tl9,111,1.56238569
H2O(g) - H2(g) + * -> O*,,La3Tl9,111,-0.8159325
H2O(g) - H2(g) + * -> O*,,Pd9V3,111,-1.1932069
H2O(g) - H2(g) + * -> O*,,La3Tl9,111,-0.8686849
H2O(g) - H2(g) + * -> O*,,Mo9Sn3,111,-0.2774651
H2O(g) - H2(g) + * -> O*,,La9Tl3,111,1.74359255
H2O(g) - H2(g) + * -> O*,,Al9Os3,111,1.23862587
H2O(g) - H2(g) + * -> O*,,Ni3Rh9,111,1.9232051
H2O(g) - H2(g) + * -> O*,,Ga3Pt9,111,2.84472868
H2O(g) - H2(g) + * -> O*,,Ag9Ti3,111,-1.8219642
H2O(g) - H2(g) + * -> O*,,V9Zr3,111,-1.399228
H2O(g) - H2(g) + * -> O*,,V9Zr3,111,-0.2043798
H2O(g) - H2(g) + * -> O*,,Ag3Ni9,111,1.7503656
H2O(g) - H2(g) + * -> O*,,Ir3Nb9,111,1.23394973
H2O(g) - H2(g) + * -> O*,,Au9Re3,111,-1.4689608
H2O(g) - H2(g) + * -> O*,,Cu3Mo9,111,-0.8035528
H2O(g) - H2(g) + * -> O*,,Al3Zr9,111,0.11205838
H2O(g) - H2(g) + * -> O*,,Hg9Mo3,111,-1.1806018
H2O(g) - H2(g) + * -> O*,,Ag3In9,111,2.68329361
H2O(g) - H2(g) + * -> O*,,Cu3Mo9,111,1.99043218
H2O(g) - H2(g) + * -> O*,,Co3Pd9,111,1.7168307
H2O(g) - H2(g) + * -> O*,,Co3Pd9,111,1.624892
H2O(g) - H2(g) + * -> O*,,Co3Pd9,111,0.74284547
H2O(g) - H2(g) + * -> O*,,Co3Pd9,111,0.80324509
H2O(g) - H2(g) + * -> O*,,Ir9Rh3,111,1.50385808
H2O(g) - H2(g) + * -> O*,,Nb9Ru3,111,0.5517138
H2O(g) - H2(g) + * -> O*,,Cd9Ti3,111,-1.5995907
H2O(g) - H2(g) + * -> O*,,Ir9Rh3,111,2.12733102
H2O(g) - H2(g) + * -> O*,,Ir3Pd9,111,0.94220002
H2O(g) - H2(g) + * -> O*,,Cr3Hf9,111,-3.4873067
H2O(g) - H2(g) + * -> O*,,Mn3Os9,111,0.50159887
H2O(g) - H2(g) + * -> O*,,Mn3Os9,111,0.81824155
H2O(g) - H2(g) + * -> O*,,Nb9Tc3,111,-0.290171
H2O(g) - H2(g) + * -> O*,,Al9Zr3,111,0.41009406
H2O(g) - H2(g) + * -> O*,,Cr3Zn9,111,-0.8881834
H2O(g) - H2(g) + * -> O*,,Pt9Re3,111,-0.9691387
H2O(g) - H2(g) + * -> O*,,Pd9Ru3,111,0.47300651
H2O(g) - H2(g) + * -> O*,,Pd9Pt3,111,2.06055102
H2O(g) - H2(g) + * -> O*,,Au9Pt3,111,2.47823298
H2O(g) - H2(g) + * -> O*,,Ag9Pd3,111,2.76765448
H2O(g) - H2(g) + * -> O*,,Ag9Au3,111,3.29476483
H2O(g) - H2(g) + * -> O*,,Au9Rh3,111,1.7320088
H2O(g) - H2(g) + * -> O*,,Cu9Ru3,111,0.3825228
H2O(g) - H2(g) + * -> O*,,Au3Cu9,111,3.47155352
H2O(g) - H2(g) + * -> O*,,Cd9Hf3,111,-1.7032509
H2O(g) - H2(g) + * -> O*,,Cu9Ta3,111,-1.9031468
H2O(g) - H2(g) + * -> O*,,Co9Cu3,111,2.60424644
H2O(g) - H2(g) + * -> O*,,Cr3Ir9,111,-0.2100445
H2O(g) - H2(g) + * -> O*,,Au9Ti3,111,3.33413209
H2O(g) - H2(g) + * -> O*,,Cu9Re3,111,-1.4511872
H2O(g) - H2(g) + * -> O*,,Cu3Pd9,111,2.72434294
H2O(g) - H2(g) + * -> O*,,Au9Ti3,111,-1.4071774
H2O(g) - H2(g) + * -> O*,,Cu3Pd9,111,2.72377721
H2O(g) - H2(g) + * -> O*,,Ag3Cr9,111,3.15438199
H2O(g) - H2(g) + * -> O*,,In3La9,111,1.24468693
H2O(g) - H2(g) + * -> O*,,Au9Mo3,111,3.48900922
H2O(g) - H2(g) + * -> O*,,Al3Hf9,111,0.189573
H2O(g) - H2(g) + * -> O*,,Au9Mo3,111,-1.6725723
H2O(g) - H2(g) + * -> O*,,Ag9Sc3,111,-0.593663
H2O(g) - H2(g) + * -> O*,,Al9Pd3,111,3.45739408
